gene_name,go_term
 fucA,GO:0070178
 fucA,GO:0006566
 fucK,GO:0006544
 fucK,GO:0006563
 fucK,GO:0070178
 fucK,GO:0006566
 pfk,GO:0006544
 pfk,GO:0006563
 pfk,GO:0070178
 pfk,GO:0006566
 mtlD,GO:0006544
 mtlD,GO:0006563
 mtlD,GO:0070178
 mtlD,GO:0006566
 fruK,GO:0006544
 fruK,GO:0006563
 fruK,GO:0070178
 fruK,GO:0006566
 fba,GO:0006544
 fba,GO:0006563
 fba,GO:0070178
 fba,GO:0006566
 tpi,GO:0006544
 tpi,GO:0006563
 tpi,GO:0070178
 tpi,GO:0006566
 fruA,GO:0006544
 fruA,GO:0006563
 fruA,GO:0070178
 fruA,GO:0006566
 manL,GO:0006544
 manL,GO:0006563
 manL,GO:0070178
 manL,GO:0006566
 manM,GO:0006544
 manM,GO:0006563
 manM,GO:0070178
 manM,GO:0006566
 manN,GO:0006544
 manN,GO:0006563
 manN,GO:0070178
 manN,GO:0006566
 mtlF,GO:0006544
 mtlF,GO:0006563
 mtlF,GO:0070178
 mtlF,GO:0006566
 mtlA,GO:0006544
 mtlA,GO:0006563
 mtlA,GO:0070178
 mtlA,GO:0006566
scrK,GO:0006534
scrK,GO:0006555
 pmi,GO:0006534
 pmi,GO:0006555
 fucI,GO:0006534
 fucI,GO:0006555
 fucA,GO:0006534
 fucA,GO:0006555
 fucK,GO:0006534
 fucK,GO:0006555
 pfk,GO:0006534
 pfk,GO:0006555
 mtlD,GO:0006534
 mtlD,GO:0006555
 fruK,GO:0006534
 fruK,GO:0006555
 fba,GO:0006534
 fba,GO:0006555
 tpi,GO:0006534
 tpi,GO:0006555
 fruA,GO:0006534
 fruA,GO:0006555
 manL,GO:0006534
 manL,GO:0006555
 manM,GO:0006534
 manM,GO:0006555
 manN,GO:0006534
 manN,GO:0006555
 mtlF,GO:0006534
 mtlF,GO:0006555
 mtlA,GO:0006534
 mtlA,GO:0006555
scrK,GO:0006550
scrK,GO:0006552
scrK,GO:0006574
 manA,GO:0006550
 manA,GO:0006552
 manA,GO:0006574
 fucI,GO:0006550
 fucI,GO:0006552
 fucI,GO:0006574
 fucA,GO:0006550
 fucA,GO:0006552
 fucA,GO:0006574
 pfk,GO:0006550
 pfk,GO:0006552
 pfk,GO:0006574
 mtlD,GO:0006550
 mtlD,GO:0006552
 mtlD,GO:0006574
 fba,GO:0006550
 fba,GO:0006552
 fba,GO:0006574
 tpi,GO:0006550
 tpi,GO:0006552
 tpi,GO:0006574
 mtlF,GO:0006550
 mtlF,GO:0006552
 mtlF,GO:0006574
 manL,GO:0006550
 manL,GO:0006552
 manL,GO:0006574
 manM,GO:0006550
 manM,GO:0006552
 manM,GO:0006574
scrK,GO:0009097
scrK,GO:0009098
scrK,GO:0009099
 pmi,GO:0009097
 pmi,GO:0009098
 pmi,GO:0009099
 fucI,GO:0009097
 fucI,GO:0009098
 fucI,GO:0009099
 fucA,GO:0009097
 fucA,GO:0009098
 fucA,GO:0009099
 fcsK,GO:0009097
 fcsK,GO:0009098
 fcsK,GO:0009099
 pfkA,GO:0009097
 pfkA,GO:0009098
 pfkA,GO:0009099
 mtlD,GO:0009097
 mtlD,GO:0009098
 mtlD,GO:0009099
 fruB,GO:0009097
 fruB,GO:0009098
 fruB,GO:0009099
 fba,GO:0009097
 fba,GO:0009098
 fba,GO:0009099
 tpi,GO:0009097
 tpi,GO:0009098
 tpi,GO:0009099
 fruA,GO:0009097
 fruA,GO:0009098
 fruA,GO:0009099
 manL,GO:0009097
 manL,GO:0009098
 manL,GO:0009099
 PTS-EIIC,GO:0009097
 PTS-EIIC,GO:0009098
 PTS-EIIC,GO:0009099
 manM,GO:0009097
 manM,GO:0009098
 manM,GO:0009099
 PTS-EII,GO:0009097
 PTS-EII,GO:0009098
 PTS-EII,GO:0009099
 PTS-EIID,GO:0009097
 PTS-EIID,GO:0009098
 PTS-EIID,GO:0009099
 manN,GO:0009097
 manN,GO:0009098
 manN,GO:0009099
 PTS-EII,GO:0009097
 PTS-EII,GO:0009098
 PTS-EII,GO:0009099
 mtlF,GO:0009097
 mtlF,GO:0009098
 mtlF,GO:0009099
 mtlA,GO:0009097
 mtlA,GO:0009098
 mtlA,GO:0009099
scrK,GO:0009085
 fucI,GO:0009085
 fucA,GO:0009085
 fucK,GO:0009085
 pfkA,GO:0009085
 mtlD,GO:0009085
 fruB,GO:0009085
 fba,GO:0009085
 tpiA,GO:0009085
 fruA,GO:0009085
 manL,GO:0009085
 manM,GO:0009085
 mtlF,GO:0009085
 mtlA,GO:0009085
scrK,GO:0006554
 pmi,GO:0006554
 fucI,GO:0006554
 fucA,GO:0006554
 fucK,GO:0006554
 pfk,GO:0006554
 fruK,GO:0006554
 fba,GO:0006554
 tpi,GO:0006554
 fruA,GO:0006554
 manL,GO:0006554
 manM,GO:0006554
 manN,GO:0006554
scrK,GO:0006525
scrK,GO:0006560
 manA,GO:0006525
 manA,GO:0006560
 fucI,GO:0006525
 fucI,GO:0006560
 fucA,GO:0006525
 fucA,GO:0006560
 fucK,GO:0006525
 fucK,GO:0006560
 pfkA,GO:0006525
 pfkA,GO:0006560
 mtlA2,GO:0006525
 mtlA2,GO:0006560
 mtlA,GO:0006525
 mtlA,GO:0006560
 fba,GO:0006525
 fba,GO:0006560
 tpiA,GO:0006525
 tpiA,GO:0006560
 manL,GO:0006525
 manL,GO:0006560
 manM,GO:0006525
 manM,GO:0006560
secE,GO:1901769
 secG,GO:1901769
 yajC,GO:1901769
 secA,GO:1901769
 ffh,GO:1901769
secE,GO:0043639
 secG,GO:0043639
 yajC,GO:0043639
 secA,GO:0043639
 ffh,GO:0043639
secE,GO:0009094
secE,GO:0006571
secE,GO:0000162
 secG,GO:0009094
 secG,GO:0006571
 secG,GO:0000162
 yajC,GO:0009094
 yajC,GO:0006571
 yajC,GO:0000162
 secA,GO:0009094
 secA,GO:0006571
 secA,GO:0000162
 ffh,GO:0009094
 ffh,GO:0006571
 ffh,GO:0000162
secE,GO:0019530
 secG,GO:0019530
 yajC1,GO:0019530
 yajC2,GO:0019530
 secA,GO:0019530
 ffh,GO:0019530
secE,GO:0033052
secE,GO:0019756
 secG,GO:0033052
 secG,GO:0019756
 secY,GO:0033052
 secY,GO:0019756
 secA,GO:0033052
 secA,GO:0019756
 ftsY,GO:0033052
 ftsY,GO:0019756
 ffh,GO:0033052
 ffh,GO:0019756
secE,GO:0046416
secE,GO:0006749
secE,GO:0005982
secE,GO:0005985
 secG,GO:0005982
 secG,GO:0005985
 yajC,GO:0005982
 yajC,GO:0005985
 secA,GO:0005982
 secA,GO:0005985
 ffh,GO:0005982
 ffh,GO:0005985
secE,GO:0006040
secE,GO:0009225
 secG,GO:0006040
 secG,GO:0009225
 secA,GO:0006040
 secA,GO:0009225
 ffh,GO:0006040
 ffh,GO:0009225
secE,GO:0019872
 secG,GO:0019872
 secY,GO:0019872
 yajC,GO:0019872
 secA,GO:0019872
 ftsY,GO:0019872
secE,GO:0046486
 secG,GO:0046486
 secY,GO:0046486
 yajC-2,GO:0046486
 yajC-1,GO:0046486
 secA,GO:0046486
 ftsY,GO:0046486
 ffh,GO:0046486
secE,GO:0006020
 secG,GO:0006020
secE,GO:0006650
 secG,GO:0006650
 secY,GO:0006650
 yajC,GO:0006650
 secA,GO:0006650
 ftsY,GO:0006650
 ffh,GO:0006650
secE,GO:0019369
 secG,GO:0019369
 secY,GO:0019369
 yajC,GO:0019369
 yajC,GO:0019369
 secA,GO:0019369
 ftsY,GO:0019369
 ffh,GO:0019369
secY,GO:0006665
 secE,GO:0006665
 secG,GO:0006665
 secA,GO:0006665
 ffh,GO:0006665
 scRNA,GO:0006665
 ftsY,GO:0006665
 spi,GO:0006665
 lspA,GO:0006665
secY,GO:0006090
 secG,GO:0006090
 secA,GO:0006090
 ffh,GO:0006090
 ftsY,GO:0006090
 lspA,GO:0006090
secY,GO:0042184
 secG,GO:0042184
 secA,GO:0042184
 ffh,GO:0042184
 ftsY,GO:0042184
 lspA,GO:0042184
secY,GO:0046487
secY,GO:0043648
 secG,GO:0046487
 secG,GO:0043648
 secA,GO:0046487
 secA,GO:0043648
 ffh,GO:0046487
 ffh,GO:0043648
 ftsY,GO:0046487
 ftsY,GO:0043648
 lspA,GO:0046487
 lspA,GO:0043648
secY,GO:0019541
 secG,GO:0019541
 secA,GO:0019541
 ffh,GO:0019541
 SRP_bact,GO:0019541
 ftsY,GO:0019541
 lspA,GO:0019541
secY,GO:0019605
 secG,GO:0019605
 secA,GO:0019605
 ffh,GO:0019605
 ftsY,GO:0019605
 spi,GO:0019605
 lspA,GO:0019605
secY,GO:0035999
 secG,GO:0035999
 secA,GO:0035999
 ffh,GO:0035999
 ftsY,GO:0035999
 lspA,GO:0035999
secY,GO:0015947
 secG,GO:0015947
 secA,GO:0015947
 ffh,GO:0015947
 ftsY,GO:0015947
 spi,GO:0015947
 lspA,GO:0015947
secY,GO:0006772
 secG,GO:0006772
 secA,GO:0006772
 ffh,GO:0006772
 ftsY,GO:0006772
 spi,GO:0006772
 lspA,GO:0006772
secY,GO:0006771
 secY,GO:0006771
 secG,GO:0006771
 yajC,GO:0006771
 secA,GO:0006771
 secA2,GO:0006771
 ffh,GO:0006771
 ftsY,GO:0006771
 spi,GO:0006771
 lspA,GO:0006771
secY,GO:0042816
 secE,GO:0042816
 secG,GO:0042816
 yajC,GO:0042816
 secA,GO:0042816
 ftsY,GO:0042816
secY,GO:0046497
secY,GO:0006769
 secE,GO:0046497
 secE,GO:0006769
 secG,GO:0046497
 secG,GO:0006769
 yajC-2,GO:0046497
 yajC-2,GO:0006769
 yajC-1,GO:0046497
 yajC-1,GO:0006769
 secA,GO:0046497
 secA,GO:0006769
 ffh,GO:0046497
 ffh,GO:0006769
 scRNA,GO:0046497
 scRNA,GO:0006769
 ftsY,GO:0046497
 ftsY,GO:0006769
 lepB,GO:0046497
 lepB,GO:0006769
 lspA,GO:0046497
 lspA,GO:0006769
secY,GO:0015940
secY,GO:0015937
 secE,GO:0015940
 secE,GO:0015937
 secG,GO:0015940
 secG,GO:0015937
 yajC,GO:0015940
 yajC,GO:0015937
 yajC,GO:0015940
 yajC,GO:0015937
 secA,GO:0015940
 secA,GO:0015937
 ffh,GO:0015940
 ffh,GO:0015937
 ftsY,GO:0015940
 ftsY,GO:0015937
 lepB,GO:0015940
 lepB,GO:0015937
 lepB,GO:0015940
 lepB,GO:0015937
 lspA,GO:0015940
 lspA,GO:0015937
speA,GO:0006768
 speE,GO:0006768
 proC,GO:0006768
 proB,GO:0006768
 proA,GO:0006768
speA,GO:0009106
 speE,GO:0009106
 proC,GO:0009106
 proB,GO:0009106
 proA,GO:0009106
speA,GO:0046656
 speE,GO:0046656
 proC,GO:0046656
 proB,GO:0046656
 proA,GO:0046656
speA,GO:0006778
 speE,GO:0006778
 proC,GO:0006778
 proB,GO:0006778
 proA,GO:0006778
speA,GO:0009240
speA,GO:0016091
 speE,GO:0009240
 speE,GO:0016091
 proC,GO:0009240
 proC,GO:0016091
 proB,GO:0009240
 proB,GO:0016091
 proA,GO:0009240
 proA,GO:0016091
speA,GO:0006807
 speE,GO:0006807
 proC,GO:0006807
 proB,GO:0006807
 proA,GO:0006807
speA,GO:0006790
 speE,GO:0006790
 proC,GO:0006790
 proB,GO:0006790
 proA,GO:0006790
speA,GO:0043190
speA,GO:0043191
speA,GO:0043192
 speE,GO:0043190
 speE,GO:0043191
 speE,GO:0043192
 proC,GO:0043190
 proC,GO:0043191
 proC,GO:0043192
 proB,GO:0043190
 proB,GO:0043191
 proB,GO:0043192
 proA,GO:0043190
 proA,GO:0043191
 proA,GO:0043192
strH,GO:0000160
 nagA,GO:0000160
 nagB,GO:0000160
 scrK,GO:0000160
 glmS,GO:0000160
 glmM,GO:0000160
 gcaD,GO:0000160
 murA,GO:0000160
 murZ,GO:0000160
 murB,GO:0000160
 nanE,GO:0000160
 glcK,GO:0000160
 pgm,GO:0000160
 galU,GO:0000160
 ugd,GO:0000160
 galK,GO:0000160
 galT,GO:0000160
 galE,GO:0000160
 manL,GO:0000160
 manM,GO:0000160
 manN,GO:0000160
 gpi,GO:0000160
 glgD,GO:0000160
 glgC,GO:0000160
strH,GO:0009372
 nagA,GO:0009372
 nagB,GO:0009372
 scrK,GO:0009372
 glmS,GO:0009372
 glmM,GO:0009372
 gcaD,GO:0009372
 murZ,GO:0009372
 murA,GO:0009372
 murB,GO:0009372
 nanE,GO:0009372
 nanE,GO:0009372
 PTS-EII,GO:0009372
 glcK,GO:0009372
 pgm,GO:0009372
 galU,GO:0009372
 cps2K,GO:0009372
 ugd,GO:0009372
 galK,GO:0009372
 galT,GO:0009372
 galT,GO:0009372
 galE,GO:0009372
 galE,GO:0009372
 cps2P,GO:0009372
 PTS-EII,GO:0009372
 PTS-EII,GO:0009372
 manL,GO:0009372
 galE,GO:0009372
 manM,GO:0009372
 PTS-EII,GO:0009372
 manN,GO:0009372
 PTS-EII,GO:0009372
 gpi,GO:0009372
 pmi,GO:0009372
 glgD,GO:0009372
 glgC,GO:0009372
strH,GO:0009401
 nagA,GO:0009401
 nagB,GO:0009401
 scrK,GO:0009401
 glmS,GO:0009401
 glmU,GO:0009401
 murA-1,GO:0009401
 murA-2,GO:0009401
 murB,GO:0009401
 nanE-2,GO:0009401
 nanE-1,GO:0009401
 gki,GO:0009401
 pgm,GO:0009401
 galU,GO:0009401
 cps2K,GO:0009401
 galK,GO:0009401
 galT-1,GO:0009401
 galT-2,GO:0009401
 galE-1,GO:0009401
 galE-2,GO:0009401
 cps2P,GO:0009401
 manL,GO:0009401
 manM,GO:0009401
 pgi,GO:0009401
 manA,GO:0009401
 glgC,GO:0009401
 glgD,GO:0009401
strH,GO:0006401
 nagA,GO:0006401
 nagB,GO:0006401
 scrK,GO:0006401
 glmS,GO:0006401
 glmU,GO:0006401
 murA-2,GO:0006401
 murA-1,GO:0006401
 murB,GO:0006401
 nanE,GO:0006401
 cps4I,GO:0006401
 cap4J,GO:0006401
 gki,GO:0006401
 pgm,GO:0006401
 galU,GO:0006401
 galK,GO:0006401
 galT-1,GO:0006401
 galT-2,GO:0006401
 galE-1,GO:0006401
 galE-2,GO:0006401
 manL,GO:0006401
 manM,GO:0006401
 pgi,GO:0006401
 manA,GO:0006401
 glgC,GO:0006401
 glgD,GO:0006401
strH,GO:0000428
 nagB,GO:0000428
 scrK,GO:0000428
 glmS,GO:0000428
 gcaD,GO:0000428
 murZ,GO:0000428
 murB,GO:0000428
 gki,GO:0000428
 ugd,GO:0000428
 galE,GO:0000428
 manL,GO:0000428
 manM,GO:0000428
 manN,GO:0000428
 manA,GO:0000428
strH,GO:0043952
strH,GO:0043953
 gcnA,GO:0043952
 gcnA,GO:0043953
 nagB,GO:0043952
 nagB,GO:0043953
 scrK,GO:0043952
 scrK,GO:0043953
 glmS,GO:0043952
 glmS,GO:0043953
 gcaD,GO:0043952
 gcaD,GO:0043953
 murZ,GO:0043952
 murZ,GO:0043953
 murA1,GO:0043952
 murA1,GO:0043953
 murB,GO:0043952
 murB,GO:0043953
 nanE,GO:0043952
 nanE,GO:0043953
 nanH,GO:0043952
 nanH,GO:0043953
 nanA,GO:0043952
 nanA,GO:0043953
 glkA,GO:0043952
 glkA,GO:0043953
 pgmA,GO:0043952
 pgmA,GO:0043953
 hasC,GO:0043952
 hasC,GO:0043953
 ugd,GO:0043952
 ugd,GO:0043953
 galK,GO:0043952
 galK,GO:0043953
 galT,GO:0043952
 galT,GO:0043953
 galE,GO:0043952
 galE,GO:0043953
 galE,GO:0043952
 galE,GO:0043953
 manL,GO:0043952
 manL,GO:0043953
 manM,GO:0043952
 manM,GO:0043953
 manN,GO:0043952
 manN,GO:0043953
 pgi,GO:0043952
 pgi,GO:0043953
 pmi,GO:0043952
 pmi,GO:0043953
 glgC,GO:0043952
 glgC,GO:0043953
strH,GO:0030253
strH,GO:0015628
strH,GO:0030254
strH,GO:0030255
strH,GO:0046819
strH,GO:0033103
strH,GO:0044098
strH,GO:0043952
strH,GO:0043953
 gcnA,GO:0030253
 gcnA,GO:0015628
 gcnA,GO:0030254
 gcnA,GO:0030255
 gcnA,GO:0046819
 gcnA,GO:0033103
 gcnA,GO:0044098
 gcnA,GO:0043952
 gcnA,GO:0043953
 nagB,GO:0030253
 nagB,GO:0015628
 nagB,GO:0030254
 nagB,GO:0030255
 nagB,GO:0046819
 nagB,GO:0033103
 nagB,GO:0044098
 nagB,GO:0043952
 nagB,GO:0043953
 scrK,GO:0030253
 scrK,GO:0015628
 scrK,GO:0030254
 scrK,GO:0030255
 scrK,GO:0046819
 scrK,GO:0033103
 scrK,GO:0044098
 scrK,GO:0043952
 scrK,GO:0043953
 glmS,GO:0030253
 glmS,GO:0015628
 glmS,GO:0030254
 glmS,GO:0030255
 glmS,GO:0046819
 glmS,GO:0033103
 glmS,GO:0044098
 glmS,GO:0043952
 glmS,GO:0043953
 gcaD,GO:0030253
 gcaD,GO:0015628
 gcaD,GO:0030254
 gcaD,GO:0030255
 gcaD,GO:0046819
 gcaD,GO:0033103
 gcaD,GO:0044098
 gcaD,GO:0043952
 gcaD,GO:0043953
 murZ,GO:0030253
 murZ,GO:0015628
 murZ,GO:0030254
 murZ,GO:0030255
 murZ,GO:0046819
 murZ,GO:0033103
 murZ,GO:0044098
 murZ,GO:0043952
 murZ,GO:0043953
 murA1,GO:0030253
 murA1,GO:0015628
 murA1,GO:0030254
 murA1,GO:0030255
 murA1,GO:0046819
 murA1,GO:0033103
 murA1,GO:0044098
 murA1,GO:0043952
 murA1,GO:0043953
 murB,GO:0030253
 murB,GO:0015628
 murB,GO:0030254
 murB,GO:0030255
 murB,GO:0046819
 murB,GO:0033103
 murB,GO:0044098
 murB,GO:0043952
 murB,GO:0043953
 nanE,GO:0030253
 nanE,GO:0015628
 nanE,GO:0030254
 nanE,GO:0030255
 nanE,GO:0046819
 nanE,GO:0033103
 nanE,GO:0044098
 nanE,GO:0043952
 nanE,GO:0043953
 nanH,GO:0030253
 nanH,GO:0015628
 nanH,GO:0030254
 nanH,GO:0030255
 nanH,GO:0046819
 nanH,GO:0033103
 nanH,GO:0044098
 nanH,GO:0043952
 nanH,GO:0043953
 nanA,GO:0030253
 nanA,GO:0015628
 nanA,GO:0030254
 nanA,GO:0030255
 nanA,GO:0046819
 nanA,GO:0033103
 nanA,GO:0044098
 nanA,GO:0043952
 nanA,GO:0043953
 glkA,GO:0030253
 glkA,GO:0015628
 glkA,GO:0030254
 glkA,GO:0030255
 glkA,GO:0046819
 glkA,GO:0033103
 glkA,GO:0044098
 glkA,GO:0043952
 glkA,GO:0043953
 pgmA,GO:0030253
 pgmA,GO:0015628
 pgmA,GO:0030254
 pgmA,GO:0030255
 pgmA,GO:0046819
 pgmA,GO:0033103
 pgmA,GO:0044098
 pgmA,GO:0043952
 pgmA,GO:0043953
 hasC,GO:0030253
 hasC,GO:0015628
 hasC,GO:0030254
 hasC,GO:0030255
 hasC,GO:0046819
 hasC,GO:0033103
 hasC,GO:0044098
 hasC,GO:0043952
 hasC,GO:0043953
 ugd,GO:0030253
 ugd,GO:0015628
 ugd,GO:0030254
 ugd,GO:0030255
 ugd,GO:0046819
 ugd,GO:0033103
 ugd,GO:0044098
 ugd,GO:0043952
 ugd,GO:0043953
 ugd,GO:0030253
 ugd,GO:0015628
 ugd,GO:0030254
 ugd,GO:0030255
 ugd,GO:0046819
 ugd,GO:0033103
 ugd,GO:0044098
 ugd,GO:0043952
 ugd,GO:0043953
 galK,GO:0030253
 galK,GO:0015628
 galK,GO:0030254
 galK,GO:0030255
 galK,GO:0046819
 galK,GO:0033103
 galK,GO:0044098
 galK,GO:0043952
 galK,GO:0043953
 galT,GO:0030253
 galT,GO:0015628
 galT,GO:0030254
 galT,GO:0030255
 galT,GO:0046819
 galT,GO:0033103
 galT,GO:0044098
 galT,GO:0043952
 galT,GO:0043953
 galE,GO:0030253
 galE,GO:0015628
 galE,GO:0030254
 galE,GO:0030255
 galE,GO:0046819
 galE,GO:0033103
 galE,GO:0044098
 galE,GO:0043952
 galE,GO:0043953
 gla,GO:0030253
 gla,GO:0015628
 gla,GO:0030254
 gla,GO:0030255
 gla,GO:0046819
 gla,GO:0033103
 gla,GO:0044098
 gla,GO:0043952
 gla,GO:0043953
 manL,GO:0030253
 manL,GO:0015628
 manL,GO:0030254
 manL,GO:0030255
 manL,GO:0046819
 manL,GO:0033103
 manL,GO:0044098
 manL,GO:0043952
 manL,GO:0043953
 manM,GO:0030253
 manM,GO:0015628
 manM,GO:0030254
 manM,GO:0030255
 manM,GO:0046819
 manM,GO:0033103
 manM,GO:0044098
 manM,GO:0043952
 manM,GO:0043953
 manN,GO:0030253
 manN,GO:0015628
 manN,GO:0030254
 manN,GO:0030255
 manN,GO:0046819
 manN,GO:0033103
 manN,GO:0044098
 manN,GO:0043952
 manN,GO:0043953
 pgi,GO:0030253
 pgi,GO:0015628
 pgi,GO:0030254
 pgi,GO:0030255
 pgi,GO:0046819
 pgi,GO:0033103
 pgi,GO:0044098
 pgi,GO:0043952
 pgi,GO:0043953
 pmi,GO:0030253
 pmi,GO:0015628
 pmi,GO:0030254
 pmi,GO:0030255
 pmi,GO:0046819
 pmi,GO:0033103
 pmi,GO:0044098
 pmi,GO:0043952
 pmi,GO:0043953
 glgC,GO:0030253
 glgC,GO:0015628
 glgC,GO:0030254
 glgC,GO:0030255
 glgC,GO:0046819
 glgC,GO:0033103
 glgC,GO:0044098
 glgC,GO:0043952
 glgC,GO:0043953
strH,GO:0006284
strH,GO:0006285
strH,GO:0006286
strH,GO:0006287
strH,GO:0006288
 gcnA,GO:0006284
 gcnA,GO:0006285
 gcnA,GO:0006286
 gcnA,GO:0006287
 gcnA,GO:0006288
 nagB,GO:0006284
 nagB,GO:0006285
 nagB,GO:0006286
 nagB,GO:0006287
 nagB,GO:0006288
 scrK,GO:0006284
 scrK,GO:0006285
 scrK,GO:0006286
 scrK,GO:0006287
 scrK,GO:0006288
 glmS,GO:0006284
 glmS,GO:0006285
 glmS,GO:0006286
 glmS,GO:0006287
 glmS,GO:0006288
 gcaD,GO:0006284
 gcaD,GO:0006285
 gcaD,GO:0006286
 gcaD,GO:0006287
 gcaD,GO:0006288
 murZ,GO:0006284
 murZ,GO:0006285
 murZ,GO:0006286
 murZ,GO:0006287
 murZ,GO:0006288
 murA1,GO:0006284
 murA1,GO:0006285
 murA1,GO:0006286
 murA1,GO:0006287
 murA1,GO:0006288
 murB,GO:0006284
 murB,GO:0006285
 murB,GO:0006286
 murB,GO:0006287
 murB,GO:0006288
 nanA,GO:0006284
 nanA,GO:0006285
 nanA,GO:0006286
 nanA,GO:0006287
 nanA,GO:0006288
 nanH,GO:0006284
 nanH,GO:0006285
 nanH,GO:0006286
 nanH,GO:0006287
 nanH,GO:0006288
 glkA,GO:0006284
 glkA,GO:0006285
 glkA,GO:0006286
 glkA,GO:0006287
 glkA,GO:0006288
 pgmA,GO:0006284
 pgmA,GO:0006285
 pgmA,GO:0006286
 pgmA,GO:0006287
 pgmA,GO:0006288
 hasC,GO:0006284
 hasC,GO:0006285
 hasC,GO:0006286
 hasC,GO:0006287
 hasC,GO:0006288
 galK,GO:0006284
 galK,GO:0006285
 galK,GO:0006286
 galK,GO:0006287
 galK,GO:0006288
 galT,GO:0006284
 galT,GO:0006285
 galT,GO:0006286
 galT,GO:0006287
 galT,GO:0006288
 galE,GO:0006284
 galE,GO:0006285
 galE,GO:0006286
 galE,GO:0006287
 galE,GO:0006288
 manL,GO:0006284
 manL,GO:0006285
 manL,GO:0006286
 manL,GO:0006287
 manL,GO:0006288
 manM,GO:0006284
 manM,GO:0006285
 manM,GO:0006286
 manM,GO:0006287
 manM,GO:0006288
 manN,GO:0006284
 manN,GO:0006285
 manN,GO:0006286
 manN,GO:0006287
 manN,GO:0006288
 pgi,GO:0006284
 pgi,GO:0006285
 pgi,GO:0006286
 pgi,GO:0006287
 pgi,GO:0006288
 pmi,GO:0006284
 pmi,GO:0006285
 pmi,GO:0006286
 pmi,GO:0006287
 pmi,GO:0006288
 glgC,GO:0006284
 glgC,GO:0006285
 glgC,GO:0006286
 glgC,GO:0006287
 glgC,GO:0006288
strH,GO:0006289
 gcnA,GO:0006289
 nagB,GO:0006289
 scrK,GO:0006289
 glmS,GO:0006289
 gcaD,GO:0006289
 murA1,GO:0006289
 murZ,GO:0006289
 murB,GO:0006289
 nanH,GO:0006289
 glkA,GO:0006289
 pgm,GO:0006289
 pgmA,GO:0006289
 hasC,GO:0006289
 cap3C,GO:0006289
 ugd,GO:0006289
 galK,GO:0006289
 galT,GO:0006289
 galE,GO:0006289
 manL,GO:0006289
 manM,GO:0006289
 manN,GO:0006289
 pgi,GO:0006289
 pmi,GO:0006289
 glgC,GO:0006289
strH,GO:0006298
 gcnA,GO:0006298
 nagB,GO:0006298
 scrK,GO:0006298
 glmS,GO:0006298
 gcaD,GO:0006298
 murZ,GO:0006298
 murA1,GO:0006298
 murB,GO:0006298
 nanH,GO:0006298
 glkA,GO:0006298
 pgmA,GO:0006298
 pgm,GO:0006298
 hasC,GO:0006298
 cap3C,GO:0006298
 ugd,GO:0006298
 ugd,GO:0006298
 galK,GO:0006298
 galT,GO:0006298
 galE,GO:0006298
 manL,GO:0006298
 manM,GO:0006298
 manN,GO:0006298
 pgi,GO:0006298
 pmi,GO:0006298
 glgC,GO:0006298
strH,GO:0000724
 gcnA,GO:0000724
 nagB,GO:0000724
 scrK,GO:0000724
 glmS,GO:0000724
 gcaD,GO:0000724
 murA1,GO:0000724
 murZ,GO:0000724
 murB,GO:0000724
 nanH,GO:0000724
 glkA,GO:0000724
 pgm,GO:0000724
 pgmA,GO:0000724
 cap3C,GO:0000724
 hasC,GO:0000724
 ugd,GO:0000724
 galK,GO:0000724
 galT,GO:0000724
 galE,GO:0000724
 manL,GO:0000724
 manM,GO:0000724
 manN,GO:0000724
 pgi,GO:0000724
 pmi,GO:0000724
 glgC,GO:0000724
strH,GO:0006096
strH,GO:0006094
 gcnA,GO:0006096
 gcnA,GO:0006094
 nagB,GO:0006096
 nagB,GO:0006094
 scrK,GO:0006096
 scrK,GO:0006094
 glmS,GO:0006096
 glmS,GO:0006094
 gcaD,GO:0006096
 gcaD,GO:0006094
 murZ,GO:0006096
 murZ,GO:0006094
 murA1,GO:0006096
 murA1,GO:0006094
 murB,GO:0006096
 murB,GO:0006094
 nanH,GO:0006096
 nanH,GO:0006094
 glkA,GO:0006096
 glkA,GO:0006094
 pgm,GO:0006096
 pgm,GO:0006094
 pgmA,GO:0006096
 pgmA,GO:0006094
 cap3C,GO:0006096
 cap3C,GO:0006094
 hasC,GO:0006096
 hasC,GO:0006094
 ugd,GO:0006096
 ugd,GO:0006094
 galK,GO:0006096
 galK,GO:0006094
 galT,GO:0006096
 galT,GO:0006094
 galE,GO:0006096
 galE,GO:0006094
 manL,GO:0006096
 manL,GO:0006094
 manM,GO:0006096
 manM,GO:0006094
 manN,GO:0006096
 manN,GO:0006094
 pgi,GO:0006096
 pgi,GO:0006094
 pmi,GO:0006096
 pmi,GO:0006094
 glgC,GO:0006096
 glgC,GO:0006094
strH,GO:0006099
 gcnA,GO:0006099
 nagB,GO:0006099
 scrK,GO:0006099
 glmS,GO:0006099
 gcaD,GO:0006099
 murA1,GO:0006099
 murZ,GO:0006099
 murB,GO:0006099
 nanH,GO:0006099
 glkA,GO:0006099
 pgm,GO:0006099
 pgmA,GO:0006099
 cap3C,GO:0006099
 hasC,GO:0006099
 ugd,GO:0006099
 galK,GO:0006099
 galT,GO:0006099
 galE,GO:0006099
 manL,GO:0006099
 manM,GO:0006099
 manN,GO:0006099
 pgi,GO:0006099
 pmi,GO:0006099
strH,GO:0006098
 gcnA,GO:0006098
